Feature,Coefficient,Abs_Coefficient
AttMap_L4_H1_260,-0.012814223256376194,0.012814223256376194
AttMap_L3_H9_766,0.012814199424669928,0.012814199424669928
AttMap_L10_H7_162,0.012813929633725492,0.012813929633725492
AttMap_L6_H7_565,0.012813611713270766,0.012813611713270766
AttMap_L3_H2_410,0.012811709562368604,0.012811709562368604
AttMap_L10_H9_162,-0.012810305560256665,0.012810305560256665
AttMap_L5_H10_461,-0.012809943655661965,0.012809943655661965
AttMap_L10_H11_60,0.01280416318649941,0.01280416318649941
AttMap_L11_H2_460,-0.012802671140574713,0.012802671140574713
AttMap_L4_H8_106,0.012802170048656034,0.012802170048656034
AttMap_L2_H5_250,-0.012795227192673873,0.012795227192673873
AttMap_L4_H10_211,-0.012794769119331716,0.012794769119331716
AttMap_L9_H8_307,-0.012790158050468058,0.012790158050468058
AttMap_L7_H8_104,-0.012782720658030216,0.012782720658030216
AttMap_L8_H5_665,0.01277849436490745,0.01277849436490745
AttMap_L4_H0_410,-0.012777918596551419,0.012777918596551419
AttMap_L7_H1_310,0.012775905941987277,0.012775905941987277
AttMap_L5_H7_412,-0.012768680222471586,0.012768680222471586
AttMap_L5_H7_114,-0.012764846979178962,0.012764846979178962
AttMap_L9_H1_66,-0.012764841512804086,0.012764841512804086
AttMap_L9_H6_516,-0.012764345601867618,0.012764345601867618
AttMap_L7_H10_511,-0.012760923691213786,0.012760923691213786
AttMap_L4_H11_159,0.012757652006906857,0.012757652006906857
AttMap_L9_H7_167,0.012756081427639187,0.012756081427639187
AttMap_L8_H9_208,0.012755844123181382,0.012755844123181382
AttMap_L5_H10_361,-0.012755313352990738,0.012755313352990738
AttMap_L11_H5_356,-0.012752394556749702,0.012752394556749702
AttMap_L5_H5_210,-0.012747285029167818,0.012747285029167818
AttMap_L2_H5_200,-0.012744570857934664,0.012744570857934664
AttMap_L11_H8_409,0.012742069803614772,0.012742069803614772
AttMap_L1_H0_210,-0.012739040748338596,0.012739040748338596
AttMap_L6_H0_312,-0.012738523705191056,0.012738523705191056
AttMap_L6_H4_767,-0.0127376301141745,0.0127376301141745
AttMap_L4_H0_205,0.012734993484406213,0.012734993484406213
AttMap_L10_H2_61,-0.01272323800957234,0.01272323800957234
AttMap_L6_H8_110,-0.012722023734311047,0.012722023734311047
AttMap_L8_H1_667,0.012719427210801423,0.012719427210801423
AttMap_L10_H7_263,0.012706893887224983,0.012706893887224983
AttMap_L6_H9_258,0.012699247813383644,0.012699247813383644
AttMap_L5_H1_316,-0.012695336634345359,0.012695336634345359
AttMap_L1_H7_350,0.012695272820755043,0.012695272820755043
AttMap_L5_H9_111,-0.01268929070223096,0.01268929070223096
AttMap_L8_H3_110,-0.012686944397311165,0.012686944397311165
AttMap_L11_H1_613,0.012686693466400086,0.012686693466400086
AttMap_L6_H8_216,-0.012682997589290786,0.012682997589290786
AttMap_L3_H5_356,-0.012669506902996537,0.012669506902996537
AttMap_L7_H6_368,-0.012663276899675063,0.012663276899675063
AttMap_L2_H0_868,0.012660034380862288,0.012660034380862288
AttMap_L7_H1_263,-0.012659722827182335,0.012659722827182335
AttMap_L2_H9_868,0.01265348283998911,0.01265348283998911
GAM_L6_H10_focus_entropy,-0.012649035227326544,0.012649035227326544
AttMap_L6_H4_216,-0.012638807997386415,0.012638807997386415
AttMap_L10_H9_512,-0.012634039995894627,0.012634039995894627
AttMap_L5_H9_412,0.012630672232765063,0.012630672232765063
AttMap_L9_H6_214,-0.012628629406560829,0.012628629406560829
AttMap_L1_H5_800,0.012620271279647873,0.012620271279647873
AttMap_L8_H5_166,-0.012616913379582461,0.012616913379582461
AttMap_L9_H7_61,-0.012612097448755754,0.012612097448755754
AttMap_L8_H11_461,0.012611058049690914,0.012611058049690914
AttMap_L4_H6_113,-0.012603586536948907,0.012603586536948907
Spec_L0_H3_syntax,-0.012602791468894337,0.012602791468894337
AttMap_L6_H6_511,0.012601336952100979,0.012601336952100979
AttMap_L9_H7_110,-0.012597184318507622,0.012597184318507622
AttMap_L10_H6_207,0.012596929542418993,0.012596929542418993
AttMap_L5_H9_157,-0.012595327150033017,0.012595327150033017
AttMap_L11_H10_210,-0.012588466809181515,0.012588466809181515
AttMap_L3_H1_561,0.01258659835095666,0.01258659835095666
AttMap_L2_H11_550,0.01258576413095661,0.01258576413095661
AttMap_L11_H1_360,-0.01258457948530877,0.01258457948530877
AttMap_L10_H6_106,-0.012583859518323933,0.012583859518323933
AttMap_L10_H3_12,0.01257875109355265,0.01257875109355265
AttMap_L3_H11_252,-0.012574026412287458,0.012574026412287458
AttMap_L6_H4_666,-0.012569664849596072,0.012569664849596072
AttMap_L11_H9_260,-0.01256688269261445,0.01256688269261445
AttMap_L2_H5_650,-0.012566088523312247,0.012566088523312247
AttMap_L9_H11_60,0.012564508153916666,0.012564508153916666
AttMap_L0_H5_500,0.012562147496180075,0.012562147496180075
AttMap_L11_H3_59,0.012557802472303207,0.012557802472303207
AttMap_L6_H4_411,-0.012553926596535972,0.012553926596535972
AttMap_L6_H6_158,-0.012551935859244806,0.012551935859244806
AttMap_L7_H5_12,-0.012551721595084726,0.012551721595084726
AttMap_L5_H7_461,0.012551545890740656,0.012551545890740656
AttMap_L4_H3_209,-0.012540057012672886,0.012540057012672886
AttMap_L7_H4_363,0.012538605707757325,0.012538605707757325
AttMap_L9_H11_460,-0.012536828293039525,0.012536828293039525
AttMap_L6_H9_611,-0.012533267876564216,0.012533267876564216
AttMap_L4_H10_213,-0.012532367247526533,0.012532367247526533
AttMap_L9_H5_57,-0.01252643338077064,0.01252643338077064
AttMap_L8_H11_263,0.012518081322289987,0.012518081322289987
AttMap_L8_H11_65,0.012511290490912841,0.012511290490912841
AttMap_L9_H5_460,-0.012510652242063103,0.012510652242063103
AttMap_L6_H6_308,0.012505534172071751,0.012505534172071751
AttMap_L7_H2_209,0.012481198487058441,0.012481198487058441
AttMap_L9_H9_59,0.012479812666549033,0.012479812666549033
AttMap_L10_H1_363,0.012473277832505625,0.012473277832505625
AttMap_L9_H9_567,-0.012465785113983389,0.012465785113983389
AttMap_L7_H11_467,-0.012465405027304846,0.012465405027304846
AttMap_L10_H1_662,-0.012459725595889416,0.012459725595889416
AttMap_L7_H3_362,-0.012459022341256324,0.012459022341256324
GAM_L5_H3_focus_entropy,-0.012457649564684942,0.012457649564684942
AttMap_L3_H0_109,0.012454759720277434,0.012454759720277434
AttMap_L9_H3_65,-0.01245018471460316,0.01245018471460316
AttMap_L6_H11_613,0.012449826093689137,0.012449826093689137
AttMap_L10_H4_10,0.012447474247147932,0.012447474247147932
AttMap_L7_H2_167,0.012442900190479216,0.012442900190479216
AttMap_L8_H7_359,-0.012440586750893446,0.012440586750893446
AttMap_L10_H11_263,-0.012440226556438887,0.012440226556438887
AttMap_L3_H0_511,0.012440120723267827,0.012440120723267827
AttMap_L7_H1_107,-0.01242343473380575,0.01242343473380575
AttMap_L5_H5_415,0.012421431488329212,0.012421431488329212
AttMap_L7_H9_112,-0.012419954064102588,0.012419954064102588
AttMap_L9_H0_111,-0.012417247509362635,0.012417247509362635
AttMap_L11_H0_359,0.012413663071472488,0.012413663071472488
AttMap_L9_H0_361,-0.012408561777201692,0.012408561777201692
AttMap_L4_H4_463,0.012408138189176257,0.012408138189176257
AttMap_L10_H9_61,-0.012407845972002193,0.012407845972002193
AttMap_L9_H3_310,-0.012407714997623841,0.012407714997623841
AttMap_L5_H10_207,0.012406705205483627,0.012406705205483627
AttMap_L5_H8_317,-0.01240341901934274,0.01240341901934274
AttMap_L7_H5_613,-0.012394798086903271,0.012394798086903271
AttMap_L11_H4_112,-0.012393678216435857,0.012393678216435857
AttMap_L10_H6_107,0.01239144327788537,0.01239144327788537
AttMap_L8_H3_615,-0.01239082790724199,0.01239082790724199
AttMap_L5_H2_208,0.012390457448281229,0.012390457448281229
AttMap_L8_H8_313,-0.012390149561348497,0.012390149561348497
AttMap_L5_H4_716,0.012387971033106616,0.012387971033106616
AttMap_L7_H9_464,-0.012386022304596137,0.012386022304596137
AttMap_L6_H4_209,0.012385245407947314,0.012385245407947314
Spec_L11_H6_punct,-0.01238150128066723,0.01238150128066723
AttMap_L4_H4_359,-0.012380885208417321,0.012380885208417321
AttMap_L8_H10_314,-0.012375391305499391,0.012375391305499391
AttMap_L8_H10_258,0.01237374196627317,0.01237374196627317
AttMap_L8_H7_211,-0.012370723572098188,0.012370723572098188
AttMap_L3_H11_250,0.012350901653069353,0.012350901653069353
AttMap_L3_H8_650,-0.012349976112405172,0.012349976112405172
AttMap_L4_H2_315,0.012342553129949183,0.012342553129949183
AttMap_L3_H9_100,0.01234090131271981,0.01234090131271981
AttMap_L10_H5_558,-0.012339101995991718,0.012339101995991718
AttMap_L4_H6_257,-0.01233851195285982,0.01233851195285982
AttMap_L9_H8_361,-0.012333759035407212,0.012333759035407212
AttMap_L10_H5_314,-0.012332425252457872,0.012332425252457872
AttMap_L10_H11_409,0.012332167044345416,0.012332167044345416
AttMap_L5_H5_111,-0.012332152823005012,0.012332152823005012
AttMap_L6_H3_216,-0.012331173610022981,0.012331173610022981
AttMap_L3_H0_412,0.01233045967847169,0.01233045967847169
AttMap_L7_H5_314,-0.012330346927105227,0.012330346927105227
AttMap_L4_H0_110,0.01232914536408866,0.01232914536408866
AttMap_L8_H4_306,-0.012326640787595218,0.012326640787595218
AttMap_L8_H4_263,-0.012324610947250647,0.012324610947250647
AttMap_L11_H1_213,-0.012318973715276897,0.012318973715276897
AttMap_L8_H5_217,-0.012318825366244323,0.012318825366244323
AttMap_L10_H6_657,-0.012316589364079533,0.012316589364079533
AttMap_L9_H2_111,0.012310578701334701,0.012310578701334701
AttMap_L7_H10_310,-0.012306636935007179,0.012306636935007179
AttMap_L2_H4_459,0.012303309338673026,0.012303309338673026
AttMap_L10_H1_111,0.012301384291829861,0.012301384291829861
AttMap_L11_H2_158,-0.012297108807496668,0.012297108807496668
AttMap_L9_H10_210,-0.012292816836066759,0.012292816836066759
AttMap_L3_H5_611,-0.012290226103947588,0.012290226103947588
AttMap_L5_H7_158,-0.012290145693678367,0.012290145693678367
AttMap_L9_H6_114,-0.012290037768107727,0.012290037768107727
AttMap_L9_H7_205,0.012287641112579767,0.012287641112579767
AttMap_L9_H3_564,-0.012287259605897924,0.012287259605897924
AttMap_L6_H4_611,0.01228627333913334,0.01228627333913334
AttMap_L4_H11_209,-0.012278472726969124,0.012278472726969124
AttMap_L11_H5_111,0.012276960216038368,0.012276960216038368
AttMap_L7_H8_56,0.012275454856049065,0.012275454856049065
AttMap_L0_H1_306,-0.012275048904982277,0.012275048904982277
GAM_L5_H10_sparsity,0.012274896021638967,0.012274896021638967
AttMap_L3_H8_700,-0.012273649260359744,0.012273649260359744
AttMap_L10_H8_213,-0.01227321091336891,0.01227321091336891
AttMap_L9_H4_158,-0.012269104432950076,0.012269104432950076
AttMap_L6_H9_113,-0.012263016204399053,0.012263016204399053
AttMap_L6_H4_563,0.012261225051905354,0.012261225051905354
AttMap_L4_H2_717,0.012258088501259357,0.012258088501259357
AttMap_L6_H1_360,0.012253994046867653,0.012253994046867653
AttMap_L7_H9_202,-0.012251192876863708,0.012251192876863708
AttMap_L10_H3_456,-0.012250778890137835,0.012250778890137835
AttMap_L4_H1_359,0.012246654423819326,0.012246654423819326
AttMap_L7_H3_218,-0.012241394649052776,0.012241394649052776
AttMap_L7_H10_305,0.012235502105177494,0.012235502105177494
AttMap_L2_H4_650,-0.012232706415341832,0.012232706415341832
AttMap_L10_H5_463,0.012224989074816223,0.012224989074816223
GAM_L6_H2_focus_entropy,0.01222375356555036,0.01222375356555036
AttMap_L9_H6_361,-0.012222360821075015,0.012222360821075015
AttMap_L10_H5_363,0.012216383648229578,0.012216383648229578
AttMap_L9_H5_210,-0.012213890008887578,0.012213890008887578
AttMap_L4_H7_163,-0.012211978059922418,0.012211978059922418
GAM_L3_H0_focus_entropy,-0.012210194257283577,0.012210194257283577
AttMap_L4_H2_115,-0.01220596142503303,0.01220596142503303
AttMap_L9_H1_316,-0.01220560230684277,0.01220560230684277
AttMap_L6_H5_207,0.01220345718665945,0.01220345718665945
AttMap_L6_H0_410,-0.012194032571699254,0.012194032571699254
AttMap_L8_H11_208,0.012193209566681656,0.012193209566681656
AttMap_L6_H3_418,-0.012190760237187426,0.012190760237187426
GAM_L11_H11_confidence_max,-0.01219002390590298,0.01219002390590298
GAM_L9_H9_sparsity,0.01218850445680246,0.01218850445680246
AttMap_L7_H7_14,-0.012175734049217162,0.012175734049217162
AttMap_L10_H0_208,-0.012175523158169312,0.012175523158169312
AttMap_L6_H9_109,0.012174216987628703,0.012174216987628703
GAM_L2_H10_focus_entropy,0.012168494833180924,0.012168494833180924
AttMap_L6_H11_611,0.012167786847283642,0.012167786847283642
AttMap_L3_H4_161,-0.01216739998750456,0.01216739998750456
AttMap_L8_H8_157,-0.01216705727092902,0.01216705727092902
AttMap_L7_H9_308,-0.012163117628363631,0.012163117628363631
AttMap_L8_H4_465,0.012162734462255709,0.012162734462255709
AttMap_L9_H8_257,-0.012155672600952086,0.012155672600952086
AttMap_L7_H8_108,-0.01214874537059696,0.01214874537059696
AttMap_L10_H8_458,-0.012147562326321965,0.012147562326321965
AttMap_L4_H0_64,-0.012144209169940702,0.012144209169940702
AttMap_L4_H7_253,-0.012142927302757282,0.012142927302757282
AttMap_L6_H10_108,-0.01213640647631237,0.01213640647631237
AttMap_L9_H2_411,0.012134961673468826,0.012134961673468826
AttMap_L4_H11_261,-0.012131159605607088,0.012131159605607088
AttMap_L6_H2_165,-0.012125323817030947,0.012125323817030947
AttMap_L9_H4_65,-0.012125213185367056,0.012125213185367056
AttMap_L3_H0_60,0.012124147668233309,0.012124147668233309
AttMap_L2_H4_408,-0.012122663325920905,0.012122663325920905
AttMap_L11_H2_311,0.012122219142387845,0.012122219142387845
AttMap_L5_H5_214,-0.012115433730233757,0.012115433730233757
AttMap_L9_H10_60,0.012113595235634832,0.012113595235634832
AttMap_L11_H10_259,0.012112930798890188,0.012112930798890188
AttMap_L1_H2_400,0.012112712560827146,0.012112712560827146
AttMap_L9_H10_211,-0.012110144452070723,0.012110144452070723
AttMap_L10_H6_461,-0.012107209594880384,0.012107209594880384
AttMap_L4_H11_361,-0.012104899011780648,0.012104899011780648
AttMap_L0_H2_500,0.01210249201421614,0.01210249201421614
AttMap_L5_H1_615,-0.012097703570908778,0.012097703570908778
AttMap_L7_H1_106,-0.012094783763894482,0.012094783763894482
AttMap_L5_H10_313,-0.012090834433484212,0.012090834433484212
AttMap_L4_H3_364,0.012090203797434529,0.012090203797434529
AttMap_L4_H9_106,0.012082898348593756,0.012082898348593756
AttMap_L8_H7_313,0.012069554974224295,0.012069554974224295
AttMap_L11_H3_509,0.012069392724886588,0.012069392724886588
AttMap_L7_H8_9,0.01206389921453588,0.01206389921453588
AttMap_L5_H11_311,-0.012056652776323147,0.012056652776323147
AttMap_L7_H10_9,0.012049283447714818,0.012049283447714818
AttMap_L9_H4_64,0.012048715484607096,0.012048715484607096
AttMap_L5_H0_161,-0.012047639212482648,0.012047639212482648
AttMap_L6_H7_256,0.012047267075129455,0.012047267075129455
AttMap_L11_H7_509,0.01203890840785865,0.01203890840785865
AttMap_L9_H10_513,0.012037384904010002,0.012037384904010002
AttMap_L6_H11_405,-0.012036533188897422,0.012036533188897422
AttMap_L5_H2_461,0.012031727618329404,0.012031727618329404
AttMap_L3_H0_650,0.012027070271455397,0.012027070271455397
AttMap_L9_H2_408,-0.012026626998387236,0.012026626998387236
AttMap_L9_H5_213,0.012026574778898833,0.012026574778898833
GAM_L10_H2_focus_entropy,-0.012024919329376552,0.012024919329376552
AttMap_L5_H4_564,0.012023752020735093,0.012023752020735093
AttMap_L6_H1_615,0.012017419923838406,0.012017419923838406
AttMap_L10_H2_511,0.0120112433975161,0.0120112433975161
AttMap_L7_H2_164,-0.01201055242657006,0.01201055242657006
AttMap_L5_H6_112,-0.012008843042441424,0.012008843042441424
AttMap_L5_H4_215,0.012001517935597558,0.012001517935597558
AttMap_L6_H4_512,0.01200147874913742,0.01200147874913742
AttMap_L6_H0_413,-0.012000147715718295,0.012000147715718295
AttMap_L9_H4_213,0.011999021114670666,0.011999021114670666
AttMap_L6_H7_158,-0.011991996282592782,0.011991996282592782
AttMap_L6_H1_312,-0.011982972658474183,0.011982972658474183
AttMap_L1_H0_750,0.011978445568837398,0.011978445568837398
AttMap_L0_H9_750,-0.011974364258470167,0.011974364258470167
AttMap_L8_H10_214,-0.011973375879512903,0.011973375879512903
AttMap_L5_H10_160,-0.01196010955270428,0.01196010955270428
AttMap_L5_H2_513,0.01196005447155338,0.01196005447155338
AttMap_L6_H9_208,-0.011957856521181146,0.011957856521181146
AttMap_L9_H4_715,-0.011948056040818068,0.011948056040818068
AttMap_L10_H2_157,0.011946660609115376,0.011946660609115376
AttMap_L11_H6_410,-0.011943424682402136,0.011943424682402136
AttMap_L5_H6_665,-0.011940309066463496,0.011940309066463496
AttMap_L6_H11_111,-0.011939671991508272,0.011939671991508272
AttMap_L8_H5_613,0.011938961514645354,0.011938961514645354
AttMap_L9_H10_309,0.011936473775837286,0.011936473775837286
AttMap_L7_H6_410,0.011935343964768053,0.011935343964768053
AttMap_L6_H3_415,-0.011932833319520093,0.011932833319520093
AttMap_L9_H7_16,-0.011931891733270068,0.011931891733270068
AttMap_L8_H2_160,0.011930085960654951,0.011930085960654951
AttMap_L4_H6_56,0.0119296429530882,0.0119296429530882
AttMap_L8_H3_256,-0.011928947344704368,0.011928947344704368
AttMap_L9_H10_209,0.01192892768930357,0.01192892768930357
AttMap_L5_H6_716,0.011924886171854818,0.011924886171854818
AttMap_L9_H2_361,0.011924485562418971,0.011924485562418971
AttMap_L4_H11_154,0.011923293061952849,0.011923293061952849
AttMap_L10_H5_58,0.011917728560682872,0.011917728560682872
AttMap_L9_H7_410,-0.01191380735986294,0.01191380735986294
AttMap_L4_H6_157,-0.01191266092753281,0.01191266092753281
AttMap_L10_H8_307,-0.011911562233440353,0.011911562233440353
AttMap_L9_H10_412,0.011908420985541764,0.011908420985541764
AttMap_L4_H7_563,0.011904814996298375,0.011904814996298375
AttMap_L11_H4_258,0.011896628205548708,0.011896628205548708
AttMap_L5_H5_57,0.011890265447566925,0.011890265447566925
AttMap_L0_H10_300,-0.01188628456492545,0.01188628456492545
AttMap_L11_H4_362,-0.011886150459012156,0.011886150459012156
AttMap_L5_H9_767,0.011882573483269328,0.011882573483269328
AttMap_L4_H9_412,-0.011881702425780592,0.011881702425780592
AttMap_L11_H9_311,-0.011879178184229377,0.011879178184229377
AttMap_L4_H4_263,-0.011874948605747213,0.011874948605747213
AttMap_L4_H5_460,-0.01187255556368014,0.01187255556368014
AttMap_L8_H0_117,0.011870225524105174,0.011870225524105174
AttMap_L8_H10_256,0.011869399688998096,0.011869399688998096
AttMap_L4_H10_508,0.01186572537806207,0.01186572537806207
AttMap_L2_H3_400,-0.011863774624398188,0.011863774624398188
AttMap_L10_H6_112,-0.011860449916967278,0.011860449916967278
AttMap_L10_H7_208,0.011855966028511857,0.011855966028511857
AttMap_L2_H2_800,0.011853133339059718,0.011853133339059718
AttMap_L6_H11_355,-0.011852638222658028,0.011852638222658028
AttMap_L6_H7_214,-0.011850060052347958,0.011850060052347958
AttMap_L0_H11_750,0.011849654138396707,0.011849654138396707
AttMap_L4_H6_60,0.011849174899370554,0.011849174899370554
AttMap_L6_H2_360,-0.011848225302086915,0.011848225302086915
AttMap_L4_H0_613,0.011847510213270348,0.011847510213270348
GAM_L2_H1_focus_entropy,0.011845444397442489,0.011845444397442489
AttMap_L7_H11_667,-0.011843928296205165,0.011843928296205165
AttMap_L4_H8_56,-0.011843302137147502,0.011843302137147502
AttMap_L10_H5_57,0.011842477937993435,0.011842477937993435
AttMap_L7_H2_53,-0.011838210620556554,0.011838210620556554
AttMap_L9_H5_260,-0.011835006324823864,0.011835006324823864
AttMap_L9_H10_461,0.011834088700595408,0.011834088700595408
AttMap_L10_H8_561,0.011831416467631129,0.011831416467631129
AttMap_L11_H11_509,0.011823931576127933,0.011823931576127933
AttMap_L4_H5_160,0.011822802221150215,0.011822802221150215
AttMap_L6_H6_512,0.011821803905380445,0.011821803905380445
AttMap_L11_H4_662,0.01181808689165436,0.01181808689165436
AttMap_L11_H4_459,0.011817649115240128,0.011817649115240128
AttMap_L10_H7_308,-0.011815261806133473,0.011815261806133473
AttMap_L9_H4_56,-0.01181364467451746,0.01181364467451746
AttMap_L5_H5_112,-0.01180530453993104,0.01180530453993104
AttMap_L6_H7_312,-0.0118042078022693,0.0118042078022693
AttMap_L6_H7_310,0.011797953122246355,0.011797953122246355
AttMap_L4_H2_116,-0.011796197364111543,0.011796197364111543
AttMap_L10_H2_358,0.011795230787696292,0.011795230787696292
AttMap_L11_H4_211,-0.011795081866222025,0.011795081866222025
AttMap_L11_H5_306,0.011794241247061257,0.011794241247061257
AttMap_L9_H0_511,0.011794222945275679,0.011794222945275679
AttMap_L7_H4_362,-0.011787002023837105,0.011787002023837105
AttMap_L11_H9_158,-0.011785588081877418,0.011785588081877418
AttMap_L6_H6_110,0.011774738582461275,0.011774738582461275
AttMap_L9_H3_115,0.011770643674042397,0.011770643674042397
AttMap_L3_H6_510,0.011770168569558412,0.011770168569558412
AttMap_L1_H9_100,-0.01176296576233741,0.01176296576233741
AttMap_L5_H10_513,-0.011762453578734284,0.011762453578734284
AttMap_L10_H5_108,-0.011761787690172451,0.011761787690172451
AttMap_L9_H6_161,-0.011758510464738949,0.011758510464738949
AttMap_L11_H9_161,-0.011758162790325101,0.011758162790325101
AttMap_L5_H11_106,0.011757819133806949,0.011757819133806949
AttMap_L8_H8_208,0.011757560147565519,0.011757560147565519
AttMap_L9_H7_365,-0.011757189111011252,0.011757189111011252
AttMap_L5_H10_107,-0.01175571857161269,0.01175571857161269
AttMap_L7_H3_415,-0.011754478256680271,0.011754478256680271
AttMap_L5_H7_664,-0.011753928663755334,0.011753928663755334
AttMap_L0_H3_304,0.011751400374554584,0.011751400374554584
AttMap_L5_H6_166,-0.01174914878768153,0.01174914878768153
AttMap_L4_H10_363,-0.011744068813409494,0.011744068813409494
AttMap_L7_H5_15,-0.011741319752079241,0.011741319752079241
AttMap_L4_H11_364,-0.011740377236166515,0.011740377236166515
AttMap_L4_H6_161,-0.011729305714932975,0.011729305714932975
AttMap_L5_H6_167,0.011728230136211232,0.011728230136211232
AttMap_L10_H9_560,-0.011722138551411406,0.011722138551411406
AttMap_L4_H5_161,-0.011720807658969165,0.011720807658969165
AttMap_L7_H0_114,-0.011720766410338571,0.011720766410338571
AttMap_L4_H3_117,-0.011717404861224601,0.011717404861224601
AttMap_L4_H6_413,-0.011712008439584908,0.011712008439584908
AttMap_L7_H10_210,-0.011708395970740998,0.011708395970740998
AttMap_L7_H9_517,0.011697151487475502,0.011697151487475502
AttMap_L10_H6_162,-0.011693557423133681,0.011693557423133681
AttMap_L10_H6_357,0.011692528170912951,0.011692528170912951
AttMap_L11_H4_512,-0.01169186620198024,0.01169186620198024
AttMap_L10_H1_414,-0.01169160692880882,0.01169160692880882
AttMap_L8_H10_65,-0.011686958771190518,0.011686958771190518
AttMap_L10_H1_163,0.011685650109884687,0.011685650109884687
AttMap_L8_H10_152,-0.011682920929998923,0.011682920929998923
AttMap_L6_H5_614,-0.011680546016611355,0.011680546016611355
GAM_L11_H4_confidence_max,-0.01167909638316259,0.01167909638316259
AttMap_L4_H0_364,0.011668260153781081,0.011668260153781081
AttMap_L8_H3_461,-0.011661428697935294,0.011661428697935294
AttMap_L10_H3_263,0.011659652395765855,0.011659652395765855
AttMap_L4_H3_358,-0.011659428786338633,0.011659428786338633
AttMap_L4_H7_416,-0.011655394892246769,0.011655394892246769
AttMap_L9_H3_410,0.011652284244548226,0.011652284244548226
AttMap_L5_H0_159,-0.011648595055239767,0.011648595055239767
AttMap_L7_H10_163,0.011647355225779152,0.011647355225779152
AttMap_L7_H8_362,-0.011647252899354556,0.011647252899354556
AttMap_L5_H9_462,-0.011645381734984025,0.011645381734984025
AttMap_L5_H6_315,-0.011643852998610212,0.011643852998610212
AttMap_L7_H10_462,0.011643476625179932,0.011643476625179932
AttMap_L6_H6_463,-0.01163742165429215,0.01163742165429215
AttMap_L4_H7_409,-0.011632936511878897,0.011632936511878897
AttMap_L4_H5_511,-0.011629071137062873,0.011629071137062873
AttMap_L8_H4_264,-0.011628757331528482,0.011628757331528482
AttMap_L9_H10_262,0.011615653763975413,0.011615653763975413
AttMap_L5_H0_209,-0.01161356346846459,0.01161356346846459
AttMap_L10_H7_8,0.011605706219975278,0.011605706219975278
AttMap_L9_H4_464,0.011605379101279114,0.011605379101279114
AttMap_L8_H7_408,-0.01159895138822064,0.01159895138822064
AttMap_L10_H4_11,0.011598537532908524,0.011598537532908524
AttMap_L8_H10_114,-0.011597115668073367,0.011597115668073367
AttMap_L4_H7_766,0.011595421973354225,0.011595421973354225
AttMap_L9_H7_165,0.011594160542304253,0.011594160542304253
AttMap_L4_H5_158,-0.011588217320968132,0.011588217320968132
AttMap_L6_H4_6,-0.011586880533413947,0.011586880533413947
GAM_L9_H2_sparsity,0.011577514762210523,0.011577514762210523
AttMap_L7_H9_163,-0.011573007820162613,0.011573007820162613
AttMap_L9_H7_307,0.011572979101816004,0.011572979101816004
AttMap_L4_H0_156,0.011572461610198877,0.011572461610198877
AttMap_L4_H7_110,-0.011571027191271857,0.011571027191271857
AttMap_L5_H6_206,0.011569568899512203,0.011569568899512203
AttMap_L2_H2_450,0.011569063580581157,0.011569063580581157
AttMap_L4_H3_768,-0.011567623783199638,0.011567623783199638
AttMap_L4_H5_615,-0.011563698590235117,0.011563698590235117
AttMap_L4_H8_158,0.011548314586251563,0.011548314586251563
AttMap_L9_H7_361,-0.011544537546935435,0.011544537546935435
AttMap_L7_H9_363,0.011543687130289602,0.011543687130289602
AttMap_L8_H5_514,0.011542986881565399,0.011542986881565399
AttMap_L11_H4_407,-0.011542709716277685,0.011542709716277685
AttMap_L10_H7_563,0.011539611499377475,0.011539611499377475
AttMap_L4_H10_106,-0.011539548938822426,0.011539548938822426
AttMap_L8_H10_562,0.011539472322541478,0.011539472322541478
AttMap_L8_H10_363,-0.011535147260781808,0.011535147260781808
AttMap_L9_H2_162,0.011530927792021781,0.011530927792021781
AttMap_L4_H3_60,-0.01152363291652023,0.01152363291652023
AttMap_L9_H6_357,0.011522612296709594,0.011522612296709594
AttMap_L3_H5_150,0.01152187448986978,0.01152187448986978
AttMap_L4_H11_367,-0.011518759490561716,0.011518759490561716
AttMap_L11_H0_259,0.011516767807130146,0.011516767807130146
AttMap_L8_H8_410,0.01151230470048133,0.01151230470048133
AttMap_L5_H9_613,0.011512202656698164,0.011512202656698164
AttMap_L5_H8_360,0.011510737881829132,0.011510737881829132
AttMap_L5_H9_109,0.011509399682630723,0.011509399682630723
AttMap_L2_H1_103,-0.011507001728991932,0.011507001728991932
AttMap_L8_H3_65,0.011502918154276077,0.011502918154276077
AttMap_L9_H3_565,-0.011502241611819692,0.011502241611819692
AttMap_L9_H1_161,0.01150216670989997,0.01150216670989997
AttMap_L9_H4_613,-0.011499707613738593,0.011499707613738593
AttMap_L6_H5_516,-0.011493850547682084,0.011493850547682084
AttMap_L10_H5_662,-0.011488306074621852,0.011488306074621852
AttMap_L8_H2_567,-0.011486560916726164,0.011486560916726164
AttMap_L8_H10_215,-0.011485825051461415,0.011485825051461415
AttMap_L5_H7_206,-0.011485238202441475,0.011485238202441475
AttMap_L6_H4_167,0.01148402638587551,0.01148402638587551
AttMap_L7_H9_263,0.011479244431598373,0.011479244431598373
AttMap_L2_H3_550,-0.011477080672546457,0.011477080672546457
AttMap_L5_H4_57,0.011470944833359507,0.011470944833359507
